661504
7272449
10653698
6873090
7104521
708621
7385103
686095
8661008
6490132
1513493
6328342
8224792
7378969
8480798
6496286
8241184
7770144
10702881
6959138
5271584
7903269
6002724
6717481
6094889
10463274
6463535
10592305
5754930
6778932
11028533
6344756
7321655
6058040
5853240
7501883
430140
9123904
5242952
7557194
5963856
854098
6901845
727126
10174553
9932890
6496347
10522717
10952799
10258528
9605220
9746533
8884327
6809704
7628911
5914738
10993778
6641780
8011892
7022708
432247
5552255
6015104
6895747
5877895
6760585
565386
958602
6336652
9328779
5433483
5202064
1061009
6998164
6269081
1020061
6113439
6389920
9744544
10823842
641187
6602917
8673448
6744236
8732844
8749233
6529202
839859
919731
6346934
10866872
8464569
5834939
9031867
8925376
5374156
10711245
9865422
684238
7051471
6357201
9820366
5474512
5122258
6871244
5806294
854223
11026649
6994140
6602973
7598302
8837343
8669406
6127842
5886179
10006756
317666
10803430
10705127
8292583
11026661
8263917
8933614
5507311
8231149
5286129
9095410
6893811
7170292
1239288
8390905
5480702
6891777
10674439
1067272
854281
7139594
8550670
430350
6957330
10481941
7631133
715038
6748450
10508579
10414371
6775077
5990695
5599528
8137001
5978410
7176487
5275943
6107432
6607147
7659823
7100720
10942769
6709551
9093427
1091892
5996849
7545144
9302329
6650170
7072062
715070
6842686
10178879
6242623
8165701
10973510
639301
1143115
6646092
10912079
7508303
7758162
5398868
9447765
10678615
8069464
8124762
5691739
7424349
10764638
10983776
8536424
1415529
5681513
8178029
6953326
9783663
7223663
10221937
8126839
7369080
6318461
8305022
6003071
10854783
10635649
11028868
9679240
952712
7934350
9326990
6730129
1419666
9482641
10989972
11028889
6619548
8079776
354721
10615202
9673123
7119267
6107557
9521574
10185126
7188903
709033
7391657
6074795
6898092
696758
9552310
10695096
6535611
10473915
6138301
7270846
10215870
6793662
643526
8337862
6824392
8210890
5693901
11028943
7733711
6330833
485839
9339347
6357457
635350
7090650
10764765
8413661
6355423
6308320
5538276
6287846
7412199
8983016
6144487
5495274
6529515
5992938
5771757
7234029
5155311
950768
569837
5626347
10924535
5861880
8055288
6611449
8083960
8458743
8911357
10574334
10179063
10916352
635392
9216514
11022853
5401096
5956105
8423944
8555019
7518733
6097422
5515790
5736978
10482195
6765076
7746070
6658585
305689
6513181
7012894
6795811
7928356
5906980
7017002
6750765
5898799
10543664
5755439
10199599
10646067
6994483
830005
680501
5990967
6064693
6875703
5601847
809526
5296700
592445
5642810
6672961
10029635
9183811
5413446
8653383
5759561
1184330
6277709
5583438
6859343
10416719
8131153
1360464
7357010
479823
8464976
7064146
6171223
5614167
9787995
6201948
8837724
6537820
10361439
7178845
6625889
6349410
5425763
8503908
7883363
6060647
8389225
9724523
6345326
6765168
9886321
11025010
8911475
10596984
1315451
7285372
6896252
6257276
8452733
7205505
5868168
9034377
10977931
8000150
5972632
8624793
539290
7297691
7010975
5569184
7422625
660128
7678627
1512100
8481445
6298271
8753835
5778091
1159852
9822894
6529712
6613681
8929970
8825522
764596
1393334
1338040
9937594
6052545
5655235
5470916
6423237
10451654
7449286
9837253
11012807
11023051
6310604
7768784
557779
10914516
342743
535260
8696542
5159647
6277855
5825251
8684259
6869734
8702695
6093542
6347497
10730218
5860074
8043245
5520109
7922416
5743346
6490870
668406
8887036
8231681
574210
5993220
